fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,sf_ratio,type,quality
0.2148760330578512,0.12000000000000001,0.14457831325301204,0.08895705521472393,0.051495016611295685,0.271889400921659,0.061499903605167106,0.387596899224806,0.15168539325842695,0.6666666666666667,0.23371407054098153,1,1
0.23966942148760328,0.11333333333333333,0.07831325301204821,0.00920245398773006,0.053156146179401995,0.3870967741935484,0.09427414690572533,0.3255813953488369,0.11235955056179776,0.26086956521739135,0.5306587951160606,1,0
0.23966942148760328,0.09999999999999999,0.18674698795180725,0.023006134969325156,0.061461794019933555,0.2073732718894009,0.10584152689416015,0.4728682170542635,0.2359550561797753,0.3913043478260869,0.3472762645914397,1,1
0.2975206611570248,0.10666666666666665,0.1746987951807229,0.14570552147239263,0.0681063122923588,0.22811059907834103,0.17524580682475488,0.31782945736434076,0.07303370786516854,0.21739130434782616,0.2124513618677043,1,0
0.19834710743801653,0.12666666666666665,0.25903614457831325,0.11042944785276074,0.07807308970099668,0.5483870967741935,0.1636784268363236,0.29457364341085235,0.16292134831460675,0.14492753623188404,0.20852203865535496,1,1
0.2479338842975206,0.14666666666666667,0.1385542168674699,0.061349693251533735,0.08637873754152824,0.5357142857142857,0.16753422016579833,0.46511627906976694,0.2134831460674157,0.21739130434782616,0.22652113974337013,1,0
0.18181818181818177,0.12666666666666665,0.16867469879518077,0.06441717791411042,0.08970099667774087,0.44930875576036866,0.1791016001542296,0.751937984496124,0.2752808988764045,0.28985507246376807,0.15759722786843988,1,0
0.39669421487603296,0.09999999999999999,0.2771084337349398,0.006134969325153375,0.07475083056478406,0.15207373271889402,0.1347599768652401,0.17829457364341073,0.15168539325842695,0.1594202898550725,0.122568093385214,1,1
0.23966942148760328,0.09999999999999999,0.18674698795180725,0.023006134969325156,0.061461794019933555,0.2073732718894009,0.10584152689416015,0.4728682170542635,0.2359550561797753,0.3913043478260869,0.3472762645914397,1,1
0.2975206611570248,0.10666666666666665,0.1746987951807229,0.14570552147239263,0.0681063122923588,0.22811059907834103,0.17524580682475488,0.31782945736434076,0.07303370786516854,0.21739130434782616,0.2124513618677043,1,0
0.2727272727272727,0.06666666666666667,0.21686746987951808,0.012269938650306747,0.05647840531561461,0.18663594470046083,0.05186042028147497,0.4186046511627901,0.08426966292134831,0.681159420289855,0.39979426629097903,1,1
0.2644628099173554,0.15999999999999998,0.20481927710843376,0.010736196319018405,0.054817275747508304,0.14516129032258066,0.07885097358781579,0.45736434108527124,0.2415730337078652,0.5797101449275364,0.3201375965713641,1,1
0.2975206611570248,0.06666666666666667,0.18072289156626506,0.12576687116564417,0.09136212624584718,0.22350230414746544,0.17331791016001574,0.1705426356589146,0.1910112359550562,0.18840579710144945,0.27528238449624115,1,0
0.23966942148760328,0.30666666666666664,0.16867469879518077,0.0736196319018405,0.08471760797342193,0.22811059907834103,0.15018315018314965,0.4263565891472867,0.08426966292134831,0.14492753623188404,0.2124513618677043,1,0
0.2479338842975206,0.09333333333333334,0.18674698795180725,0.012269938650306747,0.07308970099667773,0.24884792626728108,0.11162521688837401,0.5193798449612403,0.30898876404494385,0.37681159420289845,0.3301931872482763,1,1
0.2727272727272727,0.08,0.20481927710843376,0.2361963190184049,0.0681063122923588,0.3686635944700461,0.21958743011374793,0.37984496124030986,0.2134831460674157,0.17391304347826075,0.34095916740893534,1,1
0.2727272727272727,0.17333333333333334,0.12048192771084339,0.08435582822085888,0.08970099667774087,0.3640552995391705,0.1443994601889358,0.3488372093023253,0.11235955056179776,0.28985507246376807,0.316219037676758,1,0
0.28925619834710736,0.09333333333333334,0.18072289156626506,0.1165644171779141,0.06312292358803986,0.4631336405529954,0.18295739348371143,0.4728682170542635,0.1348314606741573,0.21739130434782616,0.21592511137427395,1,1
0.2727272727272727,0.23333333333333328,0.3674698795180723,0.17177914110429449,0.059800664451827246,0.3433179723502304,0.19838056680161742,0.3023255813953485,0.1292134831460674,0.10144927536231885,0.3902849253169323,1,0
0.2727272727272727,0.24,0.3734939759036145,0.17177914110429449,0.05813953488372092,0.33640552995391704,0.2003084634663601,0.3100775193798446,0.1348314606741573,0.10144927536231885,0.3827565021503174,1,1
0.28099173553719003,0.17312734370986832,0.3795180722891567,0.15950920245398773,0.05813953488372092,0.3456221198156682,0.19838056680161742,0.2868217054263562,0.12359550561797754,0.10144927536231885,0.39529083108849644,1,1
0.2479338842975206,0.11333333333333333,0.18674698795180725,0.19478527607361965,0.0681063122923588,0.45161290322580644,0.1945247734721427,0.387596899224806,0.14606741573033705,0.24637681159420288,0.3821319875178179,1,1
0.2727272727272727,0.23333333333333328,0.3674698795180723,0.17177914110429449,0.059800664451827246,0.3433179723502304,0.19838056680161742,0.3023255813953485,0.1292134831460674,0.10144927536231885,0.3902849253169323,1,0
0.2727272727272727,0.24,0.3734939759036145,0.17177914110429449,0.05813953488372092,0.33640552995391704,0.2003084634663601,0.3100775193798446,0.1348314606741573,0.10144927536231885,0.3827565021503174,1,1
0.28099173553719003,0.20666666666666667,0.3795180722891567,0.15950920245398773,0.05813953488372092,0.3456221198156682,0.19838056680161742,0.2868217054263562,0.12359550561797754,0.10144927536231885,0.39529083108849644,1,1
0.1900826446280991,0.12666666666666665,0.25903614457831325,0.1058282208588957,0.0664451827242525,0.5460829493087557,0.16560632350106275,0.3100775193798446,0.14044943820224715,0.14492753623188404,0.293333973835487,1,0
0.25619834710743805,0.10666666666666665,0.1987951807228916,0.01687116564417178,0.043189368770764125,0.2995391705069124,0.055716213610949694,0.4186046511627901,0.10112359550561799,0.6666666666666667,0.3869306477454795,1,1
0.25619834710743805,0.08666666666666666,0.1987951807228916,0.018404907975460124,0.04152823920265781,0.2995391705069124,0.05378831694621056,0.4108527131782944,0.10674157303370786,0.6666666666666667,0.3957427328908217,1,1
0.30578512396694213,0.06000000000000001,0.1927710843373494,0.01687116564417178,0.051495016611295685,0.3271889400921659,0.08656256024677234,0.37984496124030986,0.12359550561797754,0.5072463768115942,0.38573982542854135,1,1
0.2727272727272727,0.12000000000000001,0.1746987951807229,0.18098159509202455,0.05813953488372092,0.5391705069124424,0.1887410834779253,0.24806201550387552,0.11235955056179776,0.17391304347826075,0.28236057068741893,1,1
0.18181818181818177,0.17333333333333334,0.3975903614457832,0.23466257668711657,0.061461794019933555,0.3640552995391705,0.2080200501253131,0.3255813953488369,0.15730337078651685,0.11594202898550732,0.1627597988042137,1,1
0.39669421487603296,0.12333333333333334,0.21686746987951808,0.00920245398773006,0.04152823920265781,0.17050691244239632,0.08077887025255492,0.17829457364341073,0.07865168539325841,0.49275362318840576,0.19747081712062253,1,1
0.49586776859504134,0.18666666666666665,0.2771084337349398,0.151840490797546,0.07814214358604536,0.1774193548387097,0.1636784268363236,0.1317829457364339,0.044943820224719086,0.30434782608695654,0.030518963011579393,1,0
0.18181818181818177,0.17333333333333334,0.3975903614457832,0.23466257668711657,0.061461794019933555,0.3640552995391705,0.2080200501253131,0.3255813953488369,0.15730337078651685,0.11594202898550732,0.1627597988042137,1,1
0.2975206611570248,0.11333333333333333,0.22289156626506026,0.19785276073619631,0.08471760797342193,0.42857142857142855,0.2003084634663601,0.21705426356589097,0.12359550561797754,0.1594202898550725,0.2973411154345006,1,0
0.2727272727272727,0.026666666666666658,0.1927710843373494,0.1380368098159509,0.07475083056478406,0.35944700460829493,0.17524580682475488,0.527131782945736,0.10674157303370786,0.2028985507246377,0.44622183792092995,1,0
0.18181818181818177,0.08666666666666666,0.14457831325301204,0.1763803680981595,0.0681063122923588,0.3640552995391705,0.19066898014266442,0.4806201550387592,0.09550561797752811,0.2028985507246377,0.37467970010439405,1,0
0.30578512396694213,0.14999999999999997,0.24096385542168677,0.28067484662576686,0.0830564784053156,0.37788018433179726,0.24850588008482788,0.20930232558139528,0.1348314606741573,0.14492753623188404,0.28294804303044174,1,0
0.2975206611570248,0.11333333333333333,0.22289156626506026,0.19785276073619631,0.08471760797342193,0.42857142857142855,0.2003084634663601,0.21705426356589097,0.12359550561797754,0.1594202898550725,0.2973411154345006,1,0
0.28925619834710736,0.03333333333333334,0.1927710843373494,0.2116564417177914,0.06976744186046512,0.2373271889400922,0.19838056680161742,0.3720930232558137,0.07303370786516854,0.17391304347826075,0.34658908363973867,1,1
0.2727272727272727,0.026666666666666658,0.1927710843373494,0.1380368098159509,0.07475083056478406,0.35944700460829493,0.17524580682475488,0.527131782945736,0.10674157303370786,0.2028985507246377,0.44622183792092995,1,0
0.2727272727272727,0.09999999999999999,0.21084337349397592,0.2438650306748466,0.051495016611295685,0.38018433179723504,0.22922691343744006,0.3410852713178292,0.20786516853932585,0.1594202898550725,0.3932691651307256,1,1
0.2727272727272727,0.09999999999999999,0.21084337349397592,0.2438650306748466,0.051495016611295685,0.38018433179723504,0.22922691343744006,0.3410852713178292,0.20786516853932585,0.1594202898550725,0.3932691651307256,1,1
0.25619834710743805,0.16666666666666669,0.16867469879518077,0.010736196319018405,0.06976744186046512,0.41705069124423966,0.10776942355889929,0.4263565891472867,0.2134831460674157,0.3333333333333335,0.2098878461890593,1,0
0.22314049586776852,0.06000000000000001,0.32530120481927716,0.12116564417177914,0.1212624584717608,0.3617511520737327,0.16946211683053747,0.1317829457364339,0.09550561797752811,0.11594202898550732,0.443317180301258,1,1
0.28099173553719003,0.12666666666666665,0.2771084337349398,0.27837423312883436,0.07142857142857142,0.5737327188940091,0.24850588008482788,0.24806201550387552,0.16853932584269665,0.1304347826086958,0.1842526894026093,1,0
0.28099173553719003,0.15333333333333332,0.30120481927710846,0.19478527607361965,0.07807308970099668,0.43548387096774194,0.21380374011953052,0.2248062015503871,0.14044943820224715,0.17391304347826075,0.39068143270477895,1,0
0.23966942148760328,0.21999999999999997,0.20481927710843376,0.13190184049079753,0.0664451827242525,0.3317972350230415,0.18681318681318615,0.387596899224806,0.16292134831460675,0.1594202898550725,0.20446173800259404,1,0
0.23966942148760328,0.21999999999999997,0.20481927710843376,0.13190184049079753,0.0664451827242525,0.3317972350230415,0.18681318681318615,0.387596899224806,0.16292134831460675,0.1594202898550725,0.20446173800259404,1,0
0.14049586776859502,0.26999999999999996,0.0,0.013803680981595092,0.09302325581395349,0.22350230414746544,0.13283208020050097,0.7054263565891472,0.10112359550561799,0.24637681159420288,0.06584564240111819,1,0
0.18181818181818177,0.15333333333333332,0.14457831325301204,0.04141104294478527,0.053156146179401995,0.315668202764977,0.08270676691729406,0.45736434108527124,0.12359550561797754,0.4782608695652175,0.18228075426519003,1,1
0.2644628099173554,0.04000000000000001,0.24096385542168677,0.01687116564417178,0.043189368770764125,0.18202764976958527,0.07692307692307665,0.3643410852713176,0.11235955056179776,0.5507246376811596,0.19835202563515675,1,1
0.28099173553719003,0.15333333333333332,0.30120481927710846,0.19478527607361965,0.07807308970099668,0.43548387096774194,0.21380374011953052,0.2248062015503871,0.14044943820224715,0.17391304347826075,0.39068143270477895,1,0
0.28925619834710736,0.15999999999999998,0.2891566265060241,0.19478527607361965,0.08471760797342193,0.4377880184331797,0.21380374011953052,0.24806201550387552,0.15730337078651685,0.17391304347826075,0.3212896053362979,1,0
0.1735537190082645,0.18666666666666665,0.024096385542168676,0.07822085889570553,0.061461794019933555,0.18663594470046083,0.1212647002120697,0.387596899224806,0.16292134831460675,0.3188405797101448,0.2620421306856299,1,0
0.3305785123966941,0.10666666666666665,0.1927710843373494,0.17791411042944782,0.07475083056478406,0.30414746543778803,0.21765953344900524,0.2248062015503871,0.1797752808988764,0.11594202898550732,0.3375063441042125,1,0
0.2975206611570248,0.05333333333333333,0.18674698795180725,0.09585889570552146,0.0830564784053156,0.28801843317972353,0.15596684017736706,0.44186046511627897,0.06741573033707866,0.24637681159420288,0.25636379837823386,1,0
0.25619834710743805,0.07333333333333332,0.16867469879518077,0.06748466257668712,0.08139534883720931,0.3225806451612903,0.15596684017736706,0.44186046511627897,0.07865168539325841,0.1594202898550725,0.08768189328927029,1,1
0.2148760330578512,0.03333333333333334,0.28313253012048195,0.015337423312883437,0.13787375415282394,0.35023041474654376,0.10969732022363843,0.37984496124030986,0.07865168539325841,0.26086956521739135,0.2761660838299759,1,1
0.23966942148760328,0.07333333333333332,0.21686746987951808,0.007668711656441719,0.028239202657807307,0.315668202764977,0.07885097358781579,0.4263565891472867,0.14606741573033705,0.4347826086956521,0.5007482789583957,1,1
0.2975206611570248,0.20666666666666667,0.1385542168674699,0.09815950920245399,0.0398671096345515,0.2764976958525346,0.13283208020050097,0.3255813953488369,0.11235955056179776,0.3623188405797102,0.24859489840034582,1,0
0.22314049586776852,0.10666666666666665,0.1927710843373494,0.10736196319018404,0.04817275747508305,0.4539170506912442,0.16753422016579833,0.5658914728682172,0.1797752808988764,0.24637681159420288,0.2561384677311149,1,1
0.1900826446280991,0.14666666666666667,0.33734939759036153,0.03374233128834356,0.05813953488372092,0.3986175115207373,0.10198573356468188,0.44961240310077466,0.19662921348314605,0.42028985507246386,0.28743777579723057,1,1
0.1900826446280991,0.14666666666666667,0.33734939759036153,0.03220858895705522,0.061461794019933555,0.41013824884792627,0.10198573356468188,0.45736434108527124,0.19662921348314605,0.42028985507246386,0.2723735408560311,1,1
0.15702479338842973,0.12000000000000001,0.15060240963855423,0.15030674846625766,0.018272425249169437,0.11751152073732718,0.13283208020050097,0.5193798449612403,0.08426966292134831,0.37681159420289845,0.11993992764011195,1,0
0.22314049586776852,0.10666666666666665,0.1927710843373494,0.10736196319018404,0.04817275747508305,0.4539170506912442,0.16753422016579833,0.5658914728682172,0.1797752808988764,0.24637681159420288,0.2561384677311149,1,1
0.22314049586776852,0.22999999999999998,0.24096385542168677,0.19171779141104295,0.04817275747508305,0.5414746543778801,0.2080200501253131,0.39534883720930214,0.19662921348314605,0.14492753623188404,0.2661575471850428,1,0
0.23140495867768585,0.10666666666666665,0.16265060240963858,0.23312883435582823,0.043189368770764125,0.41935483870967744,0.21380374011953052,0.4031007751937983,0.16292134831460675,0.17391304347826075,0.2659988409636559,1,0
0.2479338842975206,0.12666666666666665,0.13253012048192772,0.11503067484662576,0.04152823920265781,0.4539170506912442,0.17331791016001574,0.3643410852713176,0.16853932584269665,0.1304347826086958,0.2974641084127197,1,0
